zipCode,AverageAnnualCount,PovertyEst,avgDeathsPerYear,deathRate,incidentRate,medIncome,popEst2020,povertyPercent,studyCount,studyPerCap
43452,359.0,5809.0,137.5,177.95,485.45,58703.0,49322.5,14.8,0.0,0.0
43456,336.0,1835.0,129.0,180.8,496.4,57054.0,39978.0,15.9,0.0,0.0
43457,475.6666666666667,9754.666666666666,175.66666666666666,170.4,473.0333333333333,56600.0,81630.33333333333,15.933333333333332,0.0,0.0
43458,336.0,1835.0,129.0,180.8,496.4,57054.0,39978.0,15.9,0.0,0.0
43460,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43462,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43463,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43464,382.0,9783.0,146.0,175.1,474.5,60352.0,58667.0,13.7,0.0,0.0
43465,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43466,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43467,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43468,336.0,1835.0,129.0,180.8,496.4,57054.0,39978.0,15.9,0.0,0.0
43469,470.0,5328.666666666667,174.66666666666666,173.16666666666666,477.8666666666666,59463.0,76745.66666666667,13.966666666666667,0.0,0.0
43501,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43502,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43505,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43506,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43511,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43512,174.66666666666666,6535.333333333333,68.33333333333333,165.9,435.3333333333333,70168.66666666667,29914.333333333332,10.200000000000001,0.0,0.0
43516,446.0,4294.5,156.0,148.5,456.0,64294.0,82963.0,11.4,0.0,0.0
43517,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43518,647.7856697819315,7187.5,86.0,166.15,436.80592466723306,64322.0,35688.5,11.399999999999999,0.0,0.0
43519,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43521,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43522,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43524,200.0,4221.0,63.0,133.4,449.3,67605.0,34334.0,10.5,0.0,0.0
43525,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43526,114.0,3917.0,47.0,186.4,444.2,72780.0,18757.0,9.9,0.0,0.0
43529,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43531,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43532,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43534,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43536,114.0,3917.0,47.0,186.4,444.2,72780.0,18757.0,9.9,0.0,0.0
43537,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,43.0,326.76758465560215
43541,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43543,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43548,200.0,4221.0,63.0,133.4,449.3,67605.0,34334.0,10.5,0.0,0.0
43551,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,6.0,45.595476928688676
43554,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43556,114.0,3917.0,47.0,186.4,444.2,72780.0,18757.0,9.9,0.0,0.0
43557,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43560,796.0,2007.0,347.0,169.7,391.3,59230.0,155609.0,13.3,40.0,257.05454054714056
43565,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43566,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43569,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43570,210.0,11468.0,95.0,177.9,412.5,70121.0,36652.0,10.2,0.0,0.0
43605,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43609,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,0.0,0.0
43611,796.0,2007.0,347.0,169.7,391.3,59230.0,155609.0,13.3,0.0,0.0
43612,796.0,2007.0,347.0,169.7,391.3,59230.0,155609.0,13.3,0.0,0.0
43614,692.0,4368.0,249.0,163.6,462.7,60983.0,131592.0,12.3,32.0,243.17587695300628
43616,514.0,3101.5,189.0,172.2,479.54999999999995,59018.5,85785.0,14.100000000000001,38.0,442.96788482834995
43619,514.0,3101.5,189.0,172.2,479.54999999999995,59018.5,85785.0,14.100000000000001,0.0,0.0
43701,397.5,2822.0,142.5,177.35,495.95,69083.5,60796.5,10.4,39.0,641.4842959709852
43711,81.0,11524.0,32.0,128.0,336.2,58791.0,14335.0,13.7,0.0,0.0
43713,93.0,11108.5,34.5,143.1,415.29999999999995,65839.0,13784.5,11.75,0.0,0.0
43716,105.0,10693.0,37.0,158.2,494.4,72887.0,13234.0,9.8,0.0,0.0
43717,81.0,11524.0,32.0,128.0,336.2,58791.0,14335.0,13.7,0.0,0.0
43720,335.5,39087.0,121.5,175.85,482.5,67314.5,49890.5,12.55,0.0,0.0
43724,95.66666666666667,32202.666666666668,36.666666666666664,154.56666666666666,429.40000000000003,64824.0,13745.666666666666,12.6,0.0,0.0
43727,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43728,287.5,43882.0,100.0,173.75,495.15000000000003,83658.5,36284.5,9.9,0.0,0.0
43730,163.0,38126.0,62.0,179.0,471.05,64563.0,24574.0,12.15,0.0,0.0
43731,298.6666666666667,26678.333333333332,108.66666666666667,177.4,483.1666666666667,66987.0,45087.0,11.700000000000001,0.0,0.0
43732,250.66666666666666,29899.333333333332,91.66666666666667,159.9,433.73333333333335,64473.333333333336,38038.666666666664,12.933333333333332,0.0,0.0
43734,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43735,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43738,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43739,397.5,2822.0,142.5,177.35,495.95,69083.5,60796.5,10.4,0.0,0.0
43740,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43746,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43747,105.0,10693.0,37.0,158.2,494.4,72887.0,13234.0,9.8,0.0,0.0
43748,225.0,1861.0,83.0,180.5,484.5,66332.0,35480.0,10.0,0.0,0.0
43749,572.5,17871.0,217.0,173.75,481.79999999999995,63120.5,89025.0,13.5,0.0,0.0
43754,93.0,11108.5,34.5,143.1,415.29999999999995,65839.0,13784.5,11.75,0.0,0.0
43756,306.5,25767.75,108.5,162.425,458.475,74485.75,43254.25,11.075,0.0,0.0
43758,163.0,38126.0,62.0,179.0,471.05,64563.0,24574.0,12.15,0.0,0.0
43760,397.5,2822.0,142.5,177.35,495.95,69083.5,60796.5,10.4,0.0,0.0
43761,225.0,1861.0,83.0,180.5,484.5,66332.0,35480.0,10.0,0.0,0.0
43762,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43764,225.0,1861.0,83.0,180.5,484.5,66332.0,35480.0,10.0,0.0,0.0
43766,225.0,1861.0,83.0,180.5,484.5,66332.0,35480.0,10.0,0.0,0.0
43767,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43771,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43772,81.0,11524.0,32.0,128.0,336.2,58791.0,14335.0,13.7,0.0,0.0
43773,93.0,11108.5,34.5,143.1,415.29999999999995,65839.0,13784.5,11.75,0.0,0.0
43777,298.6666666666667,26678.333333333332,108.66666666666667,177.4,483.1666666666667,66987.0,45087.0,11.700000000000001,0.0,0.0
43778,81.0,11524.0,32.0,128.0,336.2,58791.0,14335.0,13.7,0.0,0.0
43779,81.0,11524.0,32.0,128.0,336.2,58791.0,14335.0,13.7,0.0,0.0
43780,81.0,11524.0,32.0,128.0,336.2,58791.0,14335.0,13.7,0.0,0.0
43782,225.0,1861.0,83.0,180.5,484.5,66332.0,35480.0,10.0,0.0,0.0
43783,225.0,1861.0,83.0,180.5,484.5,66332.0,35480.0,10.0,0.0,0.0
43786,93.0,11108.5,34.5,143.1,415.29999999999995,65839.0,13784.5,11.75,0.0,0.0
43787,287.5,43882.0,100.0,173.75,495.15000000000003,83658.5,36284.5,9.9,0.0,0.0
43788,93.0,11108.5,34.5,143.1,415.29999999999995,65839.0,13784.5,11.75,0.0,0.0
43791,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43793,93.0,11108.5,34.5,143.1,415.29999999999995,65839.0,13784.5,11.75,0.0,0.0
43802,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43804,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
43811,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43812,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43821,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43822,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43824,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
43830,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43832,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
43837,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
43840,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
43842,570.0,3783.0,202.0,174.2,507.4,71835.0,86113.0,10.8,0.0,0.0
43902,105.0,10693.0,37.0,158.2,494.4,72887.0,13234.0,9.8,0.0,0.0
43914,105.0,10693.0,37.0,158.2,494.4,72887.0,13234.0,9.8,0.0,0.0
43915,111.0,6302.0,40.5,164.55,500.65,56742.5,13629.5,16.75,0.0,0.0
43931,105.0,10693.0,37.0,158.2,494.4,72887.0,13234.0,9.8,0.0,0.0
43942,105.0,10693.0,37.0,158.2,494.4,72887.0,13234.0,9.8,0.0,0.0
43946,232.0,8659.0,80.0,166.36666666666667,511.3333333333333,72669.33333333333,28720.0,13.0,0.0,0.0
43973,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44023,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44028,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44044,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44056,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44062,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44067,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44076,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44087,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,0.0,0.0
44090,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44125,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44133,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44136,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,18.0,98.08622869349144
44139,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,0.0,0.0
44141,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44146,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44147,2165.5,29036.5,776.0,153.15,464.8,61784.5,359697.0,15.049999999999999,0.0,0.0
44149,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44201,1627.0,4827.0,625.0,166.7,454.4,63763.5,267201.0,14.5,0.0,0.0
44202,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,15.0,43.00292276531728
44203,1653.3333333333333,22295.0,596.6666666666666,153.76666666666668,450.6666666666667,60921.666666666664,278651.0,15.133333333333333,15.0,53.83077756763837
44212,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44214,889.5,9420.5,291.5,148.95,452.1,59104.0,150035.5,16.1,0.0,0.0
44215,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44216,2047.0,20419.333333333332,785.6666666666666,162.13333333333333,441.2,65417.0,341699.3333333333,12.6,0.0,0.0
44217,889.5,9420.5,291.5,148.95,452.1,59104.0,150035.5,16.1,0.0,0.0
44221,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44223,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44224,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,0.0,0.0
44230,1653.3333333333333,22295.0,596.6666666666666,153.76666666666668,450.6666666666667,60921.666666666664,278651.0,15.133333333333333,0.0,0.0
44231,1094.5,35777.5,417.5,163.0,443.04999999999995,60531.5,181194.0,16.15,0.0,0.0
44232,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44233,2165.5,29036.5,776.0,153.15,464.8,61784.5,359697.0,15.049999999999999,0.0,0.0
44234,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44235,889.5,9420.5,291.5,148.95,452.1,59104.0,150035.5,16.1,0.0,0.0
44236,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,0.0,0.0
44240,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,0.0,0.0
44241,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,0.0,0.0
44243,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44250,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44251,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44253,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44254,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44255,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44256,2165.5,29036.5,776.0,153.15,464.8,61784.5,359697.0,15.049999999999999,5.0,13.900588550919245
44260,2145.0,19232.666666666668,819.0,165.6,452.2,64028.0,356761.3333333333,14.066666666666668,0.0,0.0
44262,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44264,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44266,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,5.0,30.91285665708368
44270,889.5,9420.5,291.5,148.95,452.1,59104.0,150035.5,16.1,0.0,0.0
44272,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44273,889.5,9420.5,291.5,148.95,452.1,59104.0,150035.5,16.1,0.0,0.0
44274,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44275,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,0.0,0.0
44276,889.5,9420.5,291.5,148.95,452.1,59104.0,150035.5,16.1,0.0,0.0
44278,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,0.0,0.0
44280,1150.0,10029.0,345.0,142.9,481.8,59012.0,183512.0,16.9,19.0,103.53546362090762
44281,1653.3333333333333,22295.0,596.6666666666666,153.76666666666668,450.6666666666667,60921.666666666664,278651.0,15.133333333333333,28.0,100.4841181262583
44285,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44286,2165.5,29036.5,776.0,153.15,464.8,61784.5,359697.0,15.049999999999999,0.0,0.0
44287,889.5,9420.5,291.5,148.95,452.1,59104.0,150035.5,16.1,0.0,0.0
44288,1094.5,35777.5,417.5,163.0,443.04999999999995,60531.5,181194.0,16.15,0.0,0.0
44301,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44302,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,3.0,5.598247375355022
44303,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44304,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,38.0,70.91113342116361
44305,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44306,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44307,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,24.0,44.78597900284018
44308,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,18.0,33.589484252130134
44310,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44311,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44312,2052.0,26648.0,772.5,164.4,451.6,59793.0,348813.5,16.45,0.0,0.0
44313,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44314,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44319,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44320,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44321,2165.5,29036.5,776.0,153.15,464.8,61784.5,359697.0,15.049999999999999,0.0,0.0
44325,3181.0,48044.0,1207.0,163.4,447.8,64557.0,535882.0,13.2,0.0,0.0
44333,2165.5,29036.5,776.0,153.15,464.8,61784.5,359697.0,15.049999999999999,0.0,0.0
44401,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44402,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44403,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44404,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44410,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,1.0,4.9839765155026585
44411,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44412,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44417,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44418,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44420,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44424,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44425,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44428,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44429,1094.5,35777.5,417.5,163.0,443.04999999999995,60531.5,181194.0,16.15,0.0,0.0
44430,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44437,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44438,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44439,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44440,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44444,1094.5,35777.5,417.5,163.0,443.04999999999995,60531.5,181194.0,16.15,0.0,0.0
44446,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44449,923.0,5252.0,338.0,165.4,455.4,55029.0,161745.0,19.7,0.0,0.0
44450,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44451,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44470,1094.5,35777.5,417.5,163.0,443.04999999999995,60531.5,181194.0,16.15,0.0,0.0
44473,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44481,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44483,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44484,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,1.0,4.9839765155026585
44485,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44491,1094.5,35777.5,417.5,163.0,443.04999999999995,60531.5,181194.0,16.15,0.0,0.0
44504,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,2.0,9.967953031005317
44505,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44509,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44510,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44515,1266.0,66303.0,497.0,160.6,430.7,66034.0,200643.0,12.6,0.0,0.0
44601,1627.0,4827.0,625.0,166.7,454.4,63763.5,267201.0,14.5,0.0,0.0
44606,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44608,1453.0,18180.5,572.0,170.65,454.79999999999995,63452.0,232297.0,12.75,0.0,0.0
44611,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44612,1453.0,18180.5,572.0,170.65,454.79999999999995,63452.0,232297.0,12.75,0.0,0.0
44613,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44614,2047.0,20419.333333333332,785.6666666666666,162.13333333333333,441.2,65417.0,341699.3333333333,12.6,0.0,0.0
44618,1480.0,6607.0,575.0,161.5,437.9,65847.0,244608.0,12.3,0.0,0.0
44620,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44621,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44622,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,1.0,10.877013607144022
44624,1178.3333333333333,15057.666666666666,460.6666666666667,165.43333333333334,444.0,62033.333333333336,193717.66666666666,13.6,0.0,0.0
44626,1453.0,18180.5,572.0,170.65,454.79999999999995,63452.0,232297.0,12.75,0.0,0.0
44627,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44629,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44630,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44632,1627.0,4827.0,625.0,166.7,454.4,63763.5,267201.0,14.5,0.0,0.0
44633,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44634,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44638,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44640,1627.0,4827.0,625.0,166.7,454.4,63763.5,267201.0,14.5,0.0,0.0
44641,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44643,1453.0,18180.5,572.0,170.65,454.79999999999995,63452.0,232297.0,12.75,0.0,0.0
44644,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44645,2047.0,20419.333333333332,785.6666666666666,162.13333333333333,441.2,65417.0,341699.3333333333,12.6,0.0,0.0
44646,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,4.0,10.733731018067553
44647,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44652,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44653,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44656,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44657,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44659,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44662,1480.0,6607.0,575.0,161.5,437.9,65847.0,244608.0,12.3,0.0,0.0
44663,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44666,1480.0,6607.0,575.0,161.5,437.9,65847.0,244608.0,12.3,0.0,0.0
44667,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44669,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44670,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,2.0,5.366865509033777
44671,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44675,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44676,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44677,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,0.0,0.0
44678,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44680,1453.0,18180.5,572.0,170.65,454.79999999999995,63452.0,232297.0,12.75,0.0,0.0
44681,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44682,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44683,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44685,2756.0,26223.0,1059.5,165.7,450.6,68527.5,454269.5,11.25,0.0,0.0
44688,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44689,1480.0,6607.0,575.0,161.5,437.9,65847.0,244608.0,12.3,0.0,0.0
44691,629.0,8812.0,238.0,155.0,422.4,59196.0,116559.0,15.3,19.0,163.00757556259063
44697,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44699,575.0,31959.0,232.0,173.3,456.2,54406.0,91937.0,16.2,0.0,0.0
44702,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44703,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
44704,2331.0,4402.0,912.0,168.0,453.4,72498.0,372657.0,9.3,0.0,0.0
