zipCode,countyCode,countyName,STATE_NAME,PovertyEst,povertyPercent,medIncome,popEst2020,incidentRate,AverageAnnualCount,recTrend_incd_x,recTrend_mort_y,Recent5YearTrend
15330,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15419,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15050,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15054,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15323,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15340,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15368,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15365,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15026,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15102,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15017,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15020,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15021,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15025,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15057,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15063,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15342,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15022,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15345,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15377,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15450,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
26062,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
26032,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
26035,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
26036,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
26059,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
26047,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
26060,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
26070,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15126,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15129,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15004,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15038,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15053,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15055,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15078,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15060,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15087,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15347,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15348,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15350,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15358,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15477,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15483,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15361,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15314,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15322,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15332,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15363,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15429,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15370,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15432,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15378,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15434,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15379,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15312,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15417,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15313,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15412,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15321,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15324,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15329,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15333,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15331,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15423,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15427,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15438,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15337,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
15466,42125,Washington County,Pennsylvania,5002,13.5,56707.0,210383.0,496.7,1494.0,stable,falling,-0.1
05764,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
05257,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
05250,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
05775,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12828,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12834,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12185,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12845,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12057,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12814,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12871,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12154,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12823,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12844,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12816,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
05760,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
05743,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
05776,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12803,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12804,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12821,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12831,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12837,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12839,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12841,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12849,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12883,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12861,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12865,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12873,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12887,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12028,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12090,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12094,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12809,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12170,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12819,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12827,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12832,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12838,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
12854,36115,Washington County,New York,6569,10.1,69849.0,60841.0,505.5,443.0,stable,falling,-0.2
17745,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
17769,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16921,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16927,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16948,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16922,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16943,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
17727,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
14708,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
14895,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
14885,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
15834,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16950,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16746,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16743,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16720,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16748,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16915,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16923,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16937,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
16941,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
14715,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
14754,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
17729,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
14897,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
17760,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
17764,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
14877,42105,Potter County,Pennsylvania,5417,9.0,81886.0,16220.0,449.8,119.0,stable,falling,-0.3
18414,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18630,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18623,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18411,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18657,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18846,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18615,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18636,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18614,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18612,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18618,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18625,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18628,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18629,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18643,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18844,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18419,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18446,42131,Wyoming County,Pennsylvania,33697,9.7,71152.0,26014.0,483.1,194.0,falling,falling,-1.1
18630,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18823,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18623,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18851,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18822,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18825,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18821,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18407,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18830,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18826,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18465,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18657,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
13865,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
13732,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
13903,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18413,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18816,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18834,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18812,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18801,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18818,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18824,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18828,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18829,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
13748,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
13754,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18842,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18843,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18844,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18847,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18419,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
13795,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
13850,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18421,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18470,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18430,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18441,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18446,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18462,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
18820,42115,Susquehanna County,Pennsylvania,739,13.1,59957.0,38074.0,446.5,288.0,stable,falling,-0.3
15459,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15559,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15655,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15687,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15547,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15904,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15658,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15540,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15544,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15926,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15521,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15542,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15502,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15551,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15562,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15677,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15924,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15552,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15905,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15935,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15936,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15955,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
21532,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
21531,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
21545,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
21520,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
21536,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15424,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15501,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15510,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15531,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15534,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15520,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15538,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15545,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15546,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15532,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15541,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15530,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15550,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15464,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15469,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15411,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15554,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15555,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15557,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15558,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15561,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15563,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15560,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15564,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15928,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15622,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15937,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15953,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
15963,42111,Somerset County,Pennsylvania,3635,9.8,62382.0,72710.0,475.7,537.0,stable,falling,-0.3
